Season,DayNum,T1_TeamID,T1_Score,T2_TeamID,T2_Score,T1_T2_oc,NumOT,T1_OffRating,T2_OffRating,T1_Tempo,T2_Tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_OffRank,T2_OffRank,T1_DefRank,T2_DefRank,T2_T1_oc,PointDiff,offRankDiff,defRankDiff,T1_seed,T2_seed,Seed_Diff
2018,136,1222,67,1361,65,N,0,114.6,110.5,68.4,68.8,53.2671829622459,51.6753926701571,32.6234269119071,35.130890052356,2.4,-1.5,8.636363636363637,7.419354838709677,13.636363636363637,14.806451612903226,12.515151515151516,8.64516129032258,38.0,77.0,13.0,30.0,,2,-39.0,-17.0,6,11,-5
2018,136,1242,76,1335,60,N,0,120.9,103.1,68.8,68.9,57.502113271344,52.8912466843501,27.0498732037194,33.368700265252,8.2,-3.3,10.147058823529411,8.548387096774194,11.117647058823529,13.161290322580646,10.558823529411764,6.096774193548387,5.0,208.0,47.0,72.0,,16,-203.0,-25.0,1,16,-15
2018,136,1246,78,1172,73,N,0,115.8,117.0,68.8,64.5,51.7966903073286,57.3906083244397,43.9716312056738,24.5997865528282,4.3,-2.9,5.4411764705882355,10.6875,17.176470588235293,11.0625,6.4411764705882355,8.875,24.0,16.0,22.0,120.0,,5,8.0,-98.0,5,12,-7
2018,136,1260,64,1274,62,N,0,111.4,112.9,65.5,67.0,57.6638477801269,53.083466241361,32.2410147991543,29.0802764486975,2.0,2.7,7.34375,7.838709677419355,12.34375,11.419354838709678,9.65625,6.129032258064516,63.0,53.0,17.0,48.0,,2,10.0,-31.0,11,6,5
2018,136,1276,61,1285,47,N,0,114.7,108.8,64.9,68.0,53.9069359086918,51.2105263157895,30.684811237928,38.3157894736842,6.9,-1.1,8.970588235294118,5.516129032258065,11.382352941176471,16.548387096774192,10.117647058823529,9.258064516129032,35.0,101.0,3.0,56.0,,14,-66.0,-53.0,3,14,-11
2018,136,1326,81,1355,73,N,0,116.0,113.8,67.0,70.5,54.0656565656566,54.2676501580611,31.1111111111111,35.3530031612223,4.5,0.6,6.75,10.433333333333334,13.1875,16.733333333333334,9.125,7.733333333333333,23.0,47.0,15.0,150.0,,8,-24.0,-135.0,5,12,-7
2018,136,1348,83,1328,78,N,1,111.1,114.6,68.4,75.5,51.1450381679389,53.5402521823472,30.0572519083969,33.1716779825412,1.6,1.1,6.8125,9.548387096774194,13.1875,15.935483870967742,8.28125,3.5161290322580645,69.0,37.0,46.0,85.0,,5,32.0,-39.0,7,10,-3
2018,136,1371,94,1301,83,N,0,116.9,116.3,69.5,71.4,52.8702363724071,53.3836416747809,35.1664254703329,34.2259006815969,2.5,0.9,7.28125,7.875,14.59375,14.78125,5.6875,6.75,17.0,21.0,62.0,109.0,,11,-4.0,-47.0,8,9,-1
2018,136,1397,73,1460,47,N,0,114.6,100.6,66.0,68.3,50.7703777335984,48.5796948974224,35.5367793240557,35.3498158863756,6.4,-3.5,7.848484848484849,6.84375,15.878787878787879,14.90625,7.818181818181818,5.15625,36.0,249.0,6.0,51.0,,26,-213.0,-45.0,3,14,-11
2018,136,1403,70,1372,60,N,0,113.3,104.5,66.7,71.1,52.0038167938931,53.105763850028,39.2652671755725,40.5148293228875,4.7,-1.9,7.03030303030303,7.033333333333333,15.909090909090908,16.266666666666666,10.545454545454545,9.766666666666667,50.0,181.0,4.0,64.0,,10,-131.0,-60.0,3,14,-11
2018,136,1437,87,1347,61,N,0,127.8,102.9,68.7,63.0,59.5081967213115,49.252536038441,29.4262295081967,31.1799252536038,10.6,-6.5,11.411764705882353,7.65625,13.588235294117647,12.71875,16.176470588235293,2.0625,1.0,212.0,11.0,127.0,,26,-211.0,-116.0,1,16,-15
2018,137,1120,62,1158,58,N,0,115.4,108.7,72.6,64.9,50.8087535680304,52.734375,39.7716460513796,36.5513392857143,4.3,-2.1,9.75,7.580645161290323,19.375,15.870967741935484,10.0625,5.419354838709677,26.0,105.0,37.0,149.0,,4,-79.0,-112.0,4,13,-9
2018,137,1139,79,1116,62,N,0,116.2,116.3,67.6,69.7,53.9907192575406,53.7753657385559,26.0788863109049,37.4233128834356,1.7,2.8,8.181818181818182,7.794117647058823,12.515151515151516,15.352941176470589,6.333333333333333,5.5588235294117645,22.0,20.0,45.0,106.0,,17,2.0,-61.0,10,7,3
2018,137,1155,79,1308,68,N,0,114.2,107.9,66.1,68.5,52.9173008625063,51.644908616188,33.4855403348554,29.0861618798956,4.0,1.3,8.3125,7.633333333333334,14.40625,11.566666666666666,7.46875,10.866666666666667,44.0,116.0,7.0,16.0,,11,-72.0,-9.0,5,12,-7
2018,137,1199,67,1281,54,N,0,114.3,111.9,71.2,65.7,53.2,54.0714704159344,36.9882352941176,38.3128295254833,1.0,0.4,8.0,9.548387096774194,15.258064516129032,15.225806451612904,7.290322580645161,5.193548387096774,43.0,58.0,33.0,43.0,,13,-15.0,-10.0,9,8,1
2018,137,1243,69,1166,59,N,0,110.1,115.5,65.6,70.8,52.5691699604743,57.4102175012645,33.7944664031621,26.4542235710673,2.6,2.0,6.9393939393939394,10.35483870967742,13.666666666666666,12.516129032258064,4.484848484848484,8.838709677419354,78.0,25.0,21.0,58.0,,10,53.0,-37.0,9,8,1
2018,137,1277,82,1137,78,N,0,119.2,109.5,67.0,71.4,56.9138276553106,53.9024390243902,35.8717434869739,42.5365853658537,8.0,-3.0,8.393939393939394,7.911764705882353,15.424242424242424,17.823529411764707,16.181818181818183,8.294117647058824,13.0,90.0,10.0,116.0,,4,-77.0,-106.0,3,14,-11
2018,137,1305,87,1400,83,N,1,120.2,109.5,69.4,65.2,54.781054512958,49.9751243781095,36.2823949955317,32.9850746268657,2.5,1.4,9.705882352941176,7.090909090909091,16.735294117647058,13.06060606060606,10.205882352941176,3.515151515151515,7.0,89.0,108.0,12.0,,4,-82.0,96.0,7,10,-3
2018,137,1314,84,1252,66,N,0,120.3,103.2,71.2,74.9,52.027306578403,51.5401540154015,28.0099296648738,40.5940594059406,7.1,-3.2,8.285714285714286,7.758620689655173,13.8,18.06896551724138,8.857142857142858,2.3793103448275863,6.0,203.0,38.0,125.0,,18,-197.0,-87.0,2,15,-13
2018,137,1345,74,1168,48,N,0,122.7,103.7,67.2,69.6,57.6776347162613,51.6487000634115,35.6223175965665,45.5928979074192,7.6,-5.5,9.588235294117647,5.137931034482759,15.205882352941176,17.862068965517242,15.5,1.0,2.0,192.0,31.0,133.0,,26,-190.0,-102.0,2,15,-13
2018,137,1393,57,1395,52,N,0,107.0,119.7,62.9,68.6,46.9172932330827,56.5636087176888,40.4511278195489,34.1611758743031,-0.4,2.2,5.848484848484849,8.46875,16.181818181818183,14.53125,3.0,7.0625,135.0,9.0,5.0,100.0,,5,126.0,-95.0,11,6,5
2018,137,1401,73,1344,69,N,0,111.3,108.9,69.5,67.1,51.4622641509434,49.607265586647,32.0283018867925,38.6352479135984,1.9,1.9,6.59375,6.382352941176471,12.96875,16.029411764705884,5.1875,1.0294117647058822,66.0,100.0,14.0,36.0,,4,-34.0,-22.0,7,10,-3
2018,137,1420,74,1438,54,N,0,103.1,115.2,68.4,59.4,52.2024121657053,52.6843817787419,30.2569480859989,24.4577006507592,-4.9,11.3,9.838709677419354,7.363636363636363,11.419354838709678,10.181818181818182,1.5161290322580645,14.151515151515152,206.0,30.0,124.0,1.0,,20,176.0,123.0,16,1,15
2018,137,1452,85,1293,68,N,0,119.4,112.9,69.2,67.2,50.4212299915754,54.9554896142433,31.3395113732098,37.3293768545994,4.6,-0.4,8.794117647058824,8.379310344827585,15.294117647058824,15.206896551724139,10.617647058823529,11.344827586206897,10.0,54.0,41.0,93.0,,17,-44.0,-52.0,5,12,-7
2018,138,1181,87,1348,62,N,0,122.4,111.1,69.7,68.4,55.9222027972028,51.1450381679389,34.5716783216783,30.0572519083969,6.6,1.6,8.303030303030303,6.8125,15.303030303030303,13.1875,15.090909090909092,8.28125,3.0,69.0,9.0,46.0,,25,-66.0,-37.0,2,7,-5
2018,138,1211,90,1326,84,N,0,118.1,116.0,69.4,67.0,57.0101724900487,54.0656565656566,32.0654577620522,31.1111111111111,4.9,4.5,9.088235294117647,6.75,13.705882352941176,13.1875,17.38235294117647,9.125,14.0,23.0,18.0,15.0,,6,-9.0,3.0,4,5,-1
2018,138,1242,83,1371,79,N,0,120.9,116.9,68.8,69.5,57.502113271344,52.8702363724071,27.0498732037194,35.1664254703329,8.2,2.5,10.147058823529411,7.28125,11.117647058823529,14.59375,10.558823529411764,5.6875,5.0,17.0,47.0,62.0,,4,-12.0,-15.0,1,8,-7
2018,138,1246,95,1138,75,N,0,115.8,114.7,68.8,72.7,51.7966903073286,54.8059964726631,43.9716312056738,29.8500881834215,4.3,-1.3,5.4411764705882355,9.636363636363637,17.176470588235293,13.666666666666666,6.4411764705882355,8.181818181818182,24.0,34.0,22.0,135.0,,20,-10.0,-113.0,5,13,-8
2018,138,1260,63,1397,62,N,0,111.4,114.6,65.5,66.0,57.6638477801269,50.7703777335984,32.2410147991543,35.5367793240557,2.0,6.4,7.34375,7.848484848484849,12.34375,15.878787878787879,9.65625,7.818181818181818,63.0,36.0,17.0,6.0,,1,27.0,11.0,11,3,8
2018,138,1276,64,1222,63,N,0,114.7,114.6,64.9,68.4,53.9069359086918,53.2671829622459,30.684811237928,32.6234269119071,6.9,2.4,8.970588235294118,8.636363636363637,11.382352941176471,13.636363636363637,10.117647058823529,12.515151515151516,35.0,38.0,3.0,13.0,,1,-3.0,-10.0,3,6,-3
2018,138,1403,69,1196,66,N,0,113.3,114.5,66.7,67.1,52.0038167938931,50.7021791767555,39.2652671755725,32.590799031477,4.7,1.4,7.03030303030303,9.125,15.909090909090908,14.375,10.545454545454545,6.625,50.0,41.0,4.0,24.0,,3,9.0,-20.0,3,6,-3
2018,138,1437,81,1104,58,N,0,127.8,108.7,68.7,68.7,59.5081967213115,51.873417721519,29.4262295081967,41.9240506329114,10.6,-1.1,11.411764705882353,6.382352941176471,13.588235294117647,15.382352941176471,16.176470588235293,2.3823529411764706,1.0,106.0,11.0,20.0,,23,-105.0,-9.0,1,9,-8
2018,139,1155,84,1120,53,N,0,114.2,115.4,66.1,72.6,52.9173008625063,50.8087535680304,33.4855403348554,39.7716460513796,4.0,4.3,8.3125,9.75,14.40625,19.375,7.46875,10.0625,44.0,26.0,7.0,37.0,,31,18.0,-30.0,5,4,1
2018,139,1199,75,1462,70,N,0,114.3,120.1,71.2,70.5,53.2,55.8637469586375,36.9882352941176,41.021897810219,1.0,8.8,8.0,7.818181818181818,15.258064516129032,18.696969696969695,7.290322580645161,9.787878787878787,43.0,8.0,33.0,57.0,,5,35.0,-24.0,9,1,8
2018,139,1243,50,1420,43,N,0,110.1,103.1,65.6,68.4,52.5691699604743,52.2024121657053,33.7944664031621,30.2569480859989,2.6,-4.9,6.9393939393939394,9.838709677419354,13.666666666666666,11.419354838709678,4.484848484848484,1.5161290322580645,78.0,206.0,21.0,124.0,,7,-128.0,-103.0,9,16,-7
2018,139,1305,75,1153,73,N,0,120.2,113.4,69.4,64.5,54.781054512958,51.1904761904762,36.2823949955317,36.0,2.5,5.9,9.705882352941176,7.294117647058823,16.735294117647058,14.647058823529411,10.205882352941176,17.323529411764707,7.0,49.0,108.0,2.0,,2,-42.0,106.0,7,2,5
2018,139,1345,76,1139,73,N,0,122.7,116.2,67.2,67.6,57.6776347162613,53.9907192575406,35.6223175965665,26.0788863109049,7.6,1.7,9.588235294117647,8.181818181818182,15.205882352941176,12.515151515151516,15.5,6.333333333333333,2.0,22.0,31.0,45.0,,3,-20.0,-14.0,2,10,-8
2018,139,1393,55,1277,53,N,0,107.0,119.2,62.9,67.0,46.9172932330827,56.9138276553106,40.4511278195489,35.8717434869739,-0.4,8.0,5.848484848484849,8.393939393939394,16.181818181818183,15.424242424242424,3.0,16.181818181818183,135.0,13.0,5.0,10.0,,2,122.0,-5.0,11,3,8
2018,139,1401,86,1314,65,N,0,111.3,120.3,69.5,71.2,51.4622641509434,52.027306578403,32.0283018867925,28.0099296648738,1.9,7.1,6.59375,8.285714285714286,12.96875,13.8,5.1875,8.857142857142858,66.0,6.0,14.0,38.0,,21,60.0,-24.0,7,2,5
2018,139,1452,94,1267,71,N,0,119.4,109.4,69.2,74.7,50.4212299915754,54.7200370198982,31.3395113732098,33.0865340120315,4.6,-2.5,8.794117647058824,10.06060606060606,15.294117647058824,15.606060606060606,10.617647058823529,4.515151515151516,10.0,93.0,41.0,126.0,,23,-83.0,-85.0,5,13,-8
2018,143,1199,75,1211,60,N,0,114.3,118.1,71.2,69.4,53.2,57.0101724900487,36.9882352941176,32.0654577620522,1.0,4.9,8.0,9.088235294117647,15.258064516129032,13.705882352941176,7.290322580645161,17.38235294117647,43.0,14.0,33.0,18.0,,15,29.0,15.0,9,4,5
2018,143,1243,61,1246,58,N,0,110.1,115.8,65.6,68.8,52.5691699604743,51.7966903073286,33.7944664031621,43.9716312056738,2.6,4.3,6.9393939393939394,5.4411764705882355,13.666666666666666,17.176470588235293,4.484848484848484,6.4411764705882355,78.0,24.0,21.0,22.0,,3,54.0,-1.0,9,5,4
2018,143,1260,69,1305,68,N,0,111.4,120.2,65.5,69.4,57.6638477801269,54.781054512958,32.2410147991543,36.2823949955317,2.0,2.5,7.34375,9.705882352941176,12.34375,16.735294117647058,9.65625,10.205882352941176,63.0,7.0,17.0,108.0,,1,56.0,-91.0,11,7,4
2018,143,1276,99,1401,72,N,0,114.7,111.3,64.9,69.5,53.9069359086918,51.4622641509434,30.684811237928,32.0283018867925,6.9,1.9,8.970588235294118,6.59375,11.382352941176471,12.96875,10.117647058823529,5.1875,35.0,66.0,3.0,14.0,,27,-31.0,-11.0,3,7,-4
2018,144,1181,69,1393,65,N,0,122.4,107.0,69.7,62.9,55.9222027972028,46.9172932330827,34.5716783216783,40.4511278195489,6.6,-0.4,8.303030303030303,5.848484848484849,15.303030303030303,16.181818181818183,15.090909090909092,3.0,3.0,135.0,9.0,5.0,,4,-132.0,4.0,2,11,-9
2018,144,1242,80,1155,76,N,0,120.9,114.2,68.8,66.1,57.502113271344,52.9173008625063,27.0498732037194,33.4855403348554,8.2,4.0,10.147058823529411,8.3125,11.117647058823529,14.40625,10.558823529411764,7.46875,5.0,44.0,47.0,7.0,,4,-39.0,40.0,1,5,-4
2018,144,1403,78,1345,65,N,0,113.3,122.7,66.7,67.2,52.0038167938931,57.6776347162613,39.2652671755725,35.6223175965665,4.7,7.6,7.03030303030303,9.588235294117647,15.909090909090908,15.205882352941176,10.545454545454545,15.5,50.0,2.0,4.0,31.0,,13,48.0,-27.0,3,2,1
2018,144,1437,90,1452,78,N,0,127.8,119.4,68.7,69.2,59.5081967213115,50.4212299915754,29.4262295081967,31.3395113732098,10.6,4.6,11.411764705882353,8.794117647058824,13.588235294117647,15.294117647058824,16.176470588235293,10.617647058823529,1.0,10.0,11.0,41.0,,12,-9.0,-30.0,1,5,-4
2018,145,1260,78,1243,62,N,0,111.4,110.1,65.5,65.6,57.6638477801269,52.5691699604743,32.2410147991543,33.7944664031621,2.0,2.6,7.34375,6.9393939393939394,12.34375,13.666666666666666,9.65625,4.484848484848484,63.0,78.0,17.0,21.0,,16,-15.0,-4.0,11,9,2
2018,145,1276,58,1199,54,N,0,114.7,114.3,64.9,71.2,53.9069359086918,53.2,30.684811237928,36.9882352941176,6.9,1.0,8.970588235294118,8.0,11.382352941176471,15.258064516129032,10.117647058823529,7.290322580645161,35.0,43.0,3.0,33.0,,4,-8.0,-30.0,3,9,-6
2018,146,1242,85,1181,81,N,1,120.9,122.4,68.8,69.7,57.502113271344,55.9222027972028,27.0498732037194,34.5716783216783,8.2,6.6,10.147058823529411,8.303030303030303,11.117647058823529,15.303030303030303,10.558823529411764,15.090909090909092,5.0,3.0,47.0,9.0,,4,2.0,38.0,1,2,-1
2018,146,1437,71,1403,59,N,0,127.8,113.3,68.7,66.7,59.5081967213115,52.0038167938931,29.4262295081967,39.2652671755725,10.6,4.7,11.411764705882353,7.03030303030303,13.588235294117647,15.909090909090908,16.176470588235293,10.545454545454545,1.0,50.0,11.0,4.0,,12,-49.0,7.0,1,3,-2
2018,152,1276,69,1260,57,N,0,114.7,111.4,64.9,65.5,53.9069359086918,57.6638477801269,30.684811237928,32.2410147991543,6.9,2.0,8.970588235294118,7.34375,11.382352941176471,12.34375,10.117647058823529,9.65625,35.0,63.0,3.0,17.0,,12,-28.0,-14.0,3,11,-8
2018,152,1437,95,1242,79,N,0,127.8,120.9,68.7,68.8,59.5081967213115,57.502113271344,29.4262295081967,27.0498732037194,10.6,8.2,11.411764705882353,10.147058823529411,13.588235294117647,11.117647058823529,16.176470588235293,10.558823529411764,1.0,5.0,11.0,47.0,,16,-4.0,-36.0,1,1,0
2018,154,1437,79,1276,62,N,0,127.8,114.7,68.7,64.9,59.5081967213115,53.9069359086918,29.4262295081967,30.684811237928,10.6,6.9,11.411764705882353,8.970588235294118,13.588235294117647,11.382352941176471,16.176470588235293,10.117647058823529,1.0,35.0,11.0,3.0,,17,-34.0,8.0,1,3,-2
2019,134,1125,81,1396,70,N,0,115.6,109.2,71.3,68.9,57.6108374384236,49.8748748748749,28.4729064039409,32.4824824824825,1.4,2.0,10.366666666666667,7.5,13.166666666666666,14.53125,12.2,3.6875,18.0,80.0,117.0,85.0,,11,-62.0,32.0,11,11,0
2019,134,1192,82,1341,76,N,0,106.5,102.1,66.8,71.1,54.2377545404513,49.024024024024,35.663181067694,43.0930930930931,-9.2,-6.9,7.806451612903226,6.181818181818182,14.548387096774194,17.636363636363637,2.2580645161290325,2.121212121212121,139.0,219.0,295.0,210.0,,6,-80.0,85.0,16,16,0
2019,135,1113,74,1385,65,N,0,109.7,108.6,70.8,70.8,50.6461232604374,51.8333333333333,43.8369781312127,29.5238095238095,0.2,-1.1,7.25,8.515151515151516,17.375,13.121212121212121,4.75,2.727272727272727,73.0,92.0,64.0,106.0,,9,-19.0,-42.0,11,11,0
2019,135,1295,78,1300,74,N,0,107.4,97.8,65.0,65.3,53.5437430786268,49.8826979472141,32.2259136212625,33.4897360703812,-8.4,-10.8,9.709677419354838,6.266666666666667,13.419354838709678,12.9,-1.4516129032258065,-0.16666666666666666,117.0,295.0,292.0,267.0,,4,-178.0,25.0,16,16,0
2019,136,1120,78,1308,77,N,0,120.9,113.0,67.9,65.9,54.387452310301,54.0811088295688,30.8605341246291,34.5482546201232,6.1,1.6,11.411764705882353,9.375,13.411764705882353,13.59375,10.294117647058824,12.84375,6.0,35.0,36.0,84.0,,1,-29.0,-48.0,5,12,-7
2019,136,1124,78,1393,69,N,0,115.3,110.5,65.2,66.1,51.1698880976602,49.5542737283692,32.2990844354018,36.7593078133194,0.9,0.5,7.9375,7.9393939393939394,12.71875,14.090909090909092,4.46875,4.03030303030303,20.0,59.0,75.0,30.0,,9,-39.0,45.0,9,8,1
2019,136,1196,70,1305,61,N,0,110.5,114.0,62.9,69.3,49.7518610421836,53.6518259129565,29.9255583126551,40.8204102051026,0.6,4.1,8.147058823529411,8.848484848484848,12.235294117647058,16.96969696969697,4.617647058823529,14.0,61.0,26.0,16.0,35.0,,9,35.0,-19.0,10,7,3
2019,136,1199,76,1436,69,N,0,112.8,108.5,68.6,65.5,50.4836480884385,52.5733259546209,35.836020267158,35.9158826784726,7.7,-0.8,7.5,7.8125,15.705882352941176,14.96875,7.794117647058823,9.5625,36.0,97.0,10.0,88.0,,7,-61.0,-78.0,4,13,-9
2019,136,1211,87,1192,49,N,0,124.5,106.5,70.2,66.8,58.9772219740956,54.2377545404513,35.328271549799,35.663181067694,7.1,-9.2,7.787878787878788,7.806451612903226,16.696969696969695,14.548387096774194,23.78787878787879,2.2580645161290325,1.0,139.0,12.0,295.0,,38,-138.0,-283.0,1,16,-15
2019,136,1242,87,1318,53,N,0,113.9,111.0,70.1,66.2,52.5845864661654,56.4935064935065,32.4718045112782,34.3073593073593,8.3,-2.6,7.235294117647059,9.757575757575758,13.558823529411764,13.969696969696969,5.294117647058823,5.818181818181818,27.0,58.0,17.0,151.0,,34,-31.0,-134.0,4,13,-9
2019,136,1246,79,1101,44,N,0,117.6,103.4,65.6,66.1,52.9512195121951,51.9335347432024,41.9024390243902,34.0181268882175,8.8,-2.5,6.03030303030303,7.241379310344827,17.484848484848484,13.793103448275861,11.303030303030303,6.827586206896552,14.0,196.0,8.0,121.0,,35,-182.0,-113.0,2,15,-13
2019,136,1261,79,1463,74,N,0,117.7,111.6,70.0,71.0,51.1563367252544,55.5555555555556,37.095282146161,30.1424501424501,7.3,-0.7,6.84375,7.785714285714286,17.53125,13.464285714285714,8.34375,7.178571428571429,12.0,51.0,59.0,141.0,,5,-39.0,-82.0,3,14,-11
2019,136,1268,79,1125,77,N,0,113.4,115.6,66.0,71.3,51.4143530644316,57.6108374384236,32.8444211629125,28.4729064039409,4.2,1.4,7.25,10.366666666666667,13.65625,13.166666666666666,6.28125,12.2,31.0,18.0,21.0,117.0,,2,13.0,-96.0,6,11,-5
2019,136,1276,74,1285,55,N,0,114.5,107.4,64.8,66.9,51.5937202664129,56.0363247863248,27.5451950523311,31.3568376068376,9.2,-3.0,8.058823529411764,8.25,10.794117647058824,12.46875,11.823529411764707,7.34375,24.0,114.0,2.0,155.0,,19,-90.0,-153.0,2,15,-13
2019,136,1277,76,1133,65,N,0,121.0,101.5,66.9,65.3,55.1793721973094,49.7239094422971,33.5874439461883,36.2782992821645,10.6,-7.6,8.294117647058824,6.909090909090909,15.0,13.393939393939394,13.294117647058824,1.1818181818181819,5.0,234.0,9.0,113.0,,11,-229.0,-104.0,2,15,-13
2019,136,1278,86,1257,76,N,0,111.4,113.7,67.4,67.2,48.1853849926434,50.8896797153025,41.5890142226582,34.9262836807321,2.7,2.3,5.235294117647059,8.636363636363637,16.147058823529413,15.727272727272727,1.6176470588235294,6.7272727272727275,52.0,28.0,48.0,24.0,,10,24.0,24.0,10,7,3
2019,136,1293,83,1266,64,N,0,112.5,113.2,69.4,68.8,54.8102618920363,53.453529710513,33.5114911811865,35.1447435246318,1.3,2.8,7.689655172413793,9.424242424242424,14.862068965517242,15.636363636363637,13.206896551724139,8.636363636363637,41.0,32.0,73.0,45.0,,19,9.0,28.0,12,5,7
2019,136,1345,61,1330,48,N,0,122.5,101.4,65.9,64.5,53.5897435897436,47.137216189536,29.8834498834499,28.8746298124383,6.1,-1.6,9.71875,7.588235294117647,12.90625,11.235294117647058,9.375,5.323529411764706,4.0,238.0,34.0,38.0,,13,-234.0,-4.0,3,14,-11
2019,136,1437,61,1388,57,N,0,116.5,114.7,63.6,62.7,53.1946508172363,53.8320209973753,34.4229816740961,29.1338582677165,3.7,-0.6,10.617647058823529,7.424242424242424,14.441176470588236,12.393939393939394,7.382352941176471,8.545454545454545,16.0,23.0,81.0,55.0,,4,-7.0,26.0,6,11,-5
2019,136,1459,84,1371,68,N,0,118.1,109.0,65.7,69.1,57.4751698902248,49.8762988619495,27.7574490329326,34.4878772884711,4.2,-0.3,10.866666666666667,7.0,11.733333333333333,14.636363636363637,13.666666666666666,2.4545454545454546,10.0,87.0,56.0,60.0,,16,-77.0,-4.0,7,10,-3
2019,137,1138,91,1113,74,N,0,115.2,109.7,73.6,70.8,53.3493870402802,50.6461232604374,32.7057793345009,43.8369781312127,5.7,0.2,9.696969696969697,7.25,14.575757575757576,17.375,13.818181818181818,4.75,21.0,73.0,31.0,64.0,,17,-52.0,-33.0,6,11,-5
2019,137,1181,85,1295,62,N,0,120.0,107.4,72.1,65.0,53.5980148883375,53.5437430786268,33.2092638544251,32.2259136212625,11.2,-8.4,7.264705882352941,9.709677419354838,15.235294117647058,13.419354838709678,15.941176470588236,-1.4516129032258065,7.0,117.0,6.0,292.0,,23,-110.0,-286.0,1,16,-15
2019,137,1234,79,1153,72,N,0,117.4,112.3,69.5,63.4,52.666999002991,48.9593657086224,42.3230309072782,37.5619425173439,3.2,5.9,8.090909090909092,6.647058823529412,17.96969696969697,15.411764705882353,4.666666666666667,9.5,15.0,42.0,111.0,28.0,,7,-27.0,83.0,10,7,3
2019,137,1251,80,1280,76,N,0,111.1,117.7,62.3,67.8,55.9217877094972,54.5913218970737,26.7039106145251,32.6437941473259,-0.4,4.6,8.387096774193548,8.606060606060606,11.03225806451613,13.515151515151516,9.903225806451612,7.212121212121212,54.0,13.0,87.0,61.0,,4,41.0,26.0,12,5,7
2019,137,1314,88,1233,73,N,0,119.7,106.9,74.3,70.6,52.8630705394191,53.0047443331576,30.207468879668,36.8476541908276,10.0,-10.2,8.757575757575758,8.8125,15.303030303030303,15.84375,13.121212121212121,1.21875,8.0,129.0,15.0,276.0,,15,-121.0,-261.0,1,16,-15
2019,137,1326,62,1235,59,N,0,109.1,118.9,65.8,67.7,50.2848265147592,54.7630679042501,33.6613153806318,30.0439667806546,0.9,4.3,7.545454545454546,8.470588235294118,13.787878787878787,13.029411764705882,3.4242424242424243,9.117647058823529,84.0,9.0,25.0,47.0,,3,75.0,-22.0,11,6,5
2019,137,1328,95,1279,72,N,0,111.1,113.2,68.6,68.5,50.4303797468354,53.0954879328437,31.2911392405063,30.9024134312697,2.5,1.0,6.625,8.15625,12.65625,14.3125,2.9375,5.03125,57.0,33.0,23.0,80.0,,23,24.0,-57.0,9,8,1
2019,137,1332,72,1458,54,N,0,109.5,110.4,64.2,63.9,51.9990592662277,51.1311053984576,29.3508936970837,27.3007712082262,-1.0,6.2,7.6,7.121212121212121,12.257142857142858,10.181818181818182,7.542857142857143,7.636363636363637,74.0,62.0,13.0,4.0,,18,12.0,9.0,12,5,7
2019,137,1397,77,1159,70,N,0,122.7,110.5,67.8,66.4,55.2970981114694,55.9159314997405,33.3026255181944,28.386092371562,9.8,-4.1,6.909090909090909,9.090909090909092,15.363636363636363,12.181818181818182,12.181818181818182,5.424242424242424,3.0,60.0,42.0,201.0,,7,-57.0,-159.0,2,15,-13
2019,137,1403,72,1297,57,N,0,114.1,109.4,66.6,68.2,53.4834123222749,54.5785639958377,32.8909952606635,34.7554630593132,7.0,-2.0,7.25,8.78125,13.53125,13.8125,13.8125,7.75,25.0,76.0,1.0,130.0,,15,-51.0,-129.0,3,14,-11
2019,137,1414,70,1243,64,N,0,107.4,108.4,65.3,63.4,51.3057929724596,49.3343982960596,28.7274453941121,30.5644302449414,0.9,6.6,6.794117647058823,7.0606060606060606,11.794117647058824,11.242424242424242,8.852941176470589,6.575757575757576,118.0,98.0,65.0,3.0,,6,20.0,62.0,13,4,9
2019,137,1416,73,1433,58,N,0,112.1,104.3,65.0,68.4,52.9495178672717,50.0801282051282,45.263754963131,35.7371794871795,2.2,1.4,6.806451612903226,7.15625,15.96774193548387,14.21875,7.838709677419355,9.84375,44.0,177.0,33.0,7.0,,15,-133.0,26.0,9,8,1
2019,137,1438,71,1205,56,N,0,123.4,107.8,59.4,67.4,55.1799610894942,54.755125284738,29.0856031128405,38.3257403189066,11.1,-4.9,8.46875,7.741935483870968,12.125,15.451612903225806,16.78125,2.3548387096774195,2.0,109.0,5.0,245.0,,15,-107.0,-240.0,1,16,-15
2019,137,1439,66,1387,52,N,0,118.1,102.2,63.7,66.4,55.6052631578947,46.6617933723197,31.8947368421053,39.4249512670565,5.0,-3.0,9.59375,5.742857142857143,12.90625,13.542857142857143,11.90625,3.3142857142857145,11.0,214.0,20.0,40.0,,14,-203.0,-20.0,4,13,-9
2019,137,1449,78,1429,61,N,0,107.7,112.6,66.0,68.1,52.1216768916155,53.8793103448276,34.7137014314928,36.6632860040568,3.3,2.2,7.470588235294118,7.878787878787879,13.235294117647058,15.93939393939394,5.4411764705882355,11.93939393939394,110.0,39.0,18.0,52.0,,17,71.0,-34.0,9,8,1
